Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,elevation_zone,near_threshold,distance_to_nearest_threshold,chaos_amplification_factor,aspect_sin,aspect_cos,Soil_Type13,Soil_Type3,Soil_Type6,Soil_Group_Other,Soil_Type2,Soil_Group_Organic,Soil_Type30,Soil_Type29,Soil_Type33,Soil_Type10,Soil_Type12,Soil_Group_Rocky,Soil_Group_Sandy,Soil_Group_Clay,Soil_Type23,Soil_Type1,Soil_Type17,Cover_Type
2545,2760,110,16,67,8,497,246,220,97,309,1,0,0,0,Montane,True,40.0,2.0,0.9396926207859084,-0.3420201433256687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2546,2732,116,19,60,-19,417,249,218,89,390,1,0,0,0,Montane,False,68.0,1.0,0.8987940462991669,-0.4383711467890775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2547,2654,273,16,30,1,1504,175,243,206,841,0,0,1,0,Montane,False,146.0,1.0,-0.9986295347545738,0.052335956242943946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
2548,2915,275,15,190,24,2120,177,242,204,1465,0,0,1,0,Subalpine,False,115.0,1.0,-0.9961946980917455,0.08715574274765789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2549,2877,359,12,301,82,1765,202,218,153,1719,0,0,1,0,Subalpine,False,77.0,1.0,-0.01745240643728356,0.9998476951563913,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
2550,2883,341,16,301,88,1698,186,215,167,1839,0,0,1,0,Subalpine,False,83.0,1.0,-0.3255681544571567,0.9455185755993168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
2551,2144,24,26,120,16,566,196,174,103,309,0,0,0,1,Foothill,False,256.0,1.0,0.4067366430758002,0.9135454576426009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2552,2126,344,17,153,30,323,183,211,164,382,0,0,0,1,Foothill,False,274.0,1.0,-0.27563735581699894,0.9612616959383189,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2553,2040,288,7,30,-3,716,201,240,178,684,0,0,0,1,Foothill,False,360.0,1.0,-0.9510565162951536,0.30901699437494723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2554,2050,287,21,42,12,691,159,234,214,663,0,0,0,1,Foothill,False,350.0,1.0,-0.9563047559630354,0.2923717047227367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2555,1944,33,22,0,0,30,210,187,104,277,0,0,0,1,Foothill,False,456.0,1.0,0.5446390350150271,0.838670567945424,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2556,2025,349,29,175,3,170,154,179,154,297,0,0,0,1,Foothill,False,375.0,1.0,-0.19080899537654467,0.981627183447664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2557,2025,13,19,120,3,212,198,197,132,342,0,0,0,1,Foothill,False,375.0,1.0,0.224951054343865,0.9743700647852352,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2558,2003,23,24,95,35,418,198,180,109,552,0,0,0,1,Foothill,False,397.0,1.0,0.39073112848927377,0.9205048534524404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2559,1988,354,18,150,28,474,188,206,154,607,0,0,0,1,Foothill,False,412.0,1.0,-0.10452846326765342,0.9945218953682733,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2560,2022,261,26,376,100,541,146,242,229,866,0,0,0,1,Foothill,False,378.0,1.0,-0.9876883405951377,-0.15643446504023104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
2561,2083,225,25,255,25,569,178,254,203,1012,0,0,0,1,Foothill,False,317.0,1.0,-0.7071067811865475,-0.7071067811865477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
2562,3260,170,18,600,72,1476,230,245,140,2317,1,0,0,0,Alpine,False,60.0,1.0,0.17364817766693028,-0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2563,2856,23,13,95,29,930,212,211,134,277,1,0,0,0,Subalpine,False,56.0,1.0,0.39073112848927377,0.9205048534524404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2564,2851,47,18,67,24,918,223,199,104,255,1,0,0,0,Subalpine,False,51.0,1.0,0.7313537016191705,0.6819983600624985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2565,2842,58,20,42,13,888,230,195,89,234,1,0,0,0,Subalpine,True,42.0,2.0,0.8480480961564261,0.5299192642332049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2566,2816,60,12,0,0,800,229,215,118,190,1,0,0,0,Subalpine,True,16.0,2.0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
2567,2736,122,22,90,-15,430,251,217,82,376,1,0,0,0,Montane,False,64.0,1.0,0.8480480961564261,-0.5299192642332048,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2568,2663,273,15,30,1,1544,178,243,203,812,0,0,1,0,Montane,False,137.0,1.0,-0.9986295347545738,0.052335956242943946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
2569,2670,271,14,0,0,1571,182,244,201,815,0,0,1,0,Montane,False,130.0,1.0,-0.9998476951563913,0.01745240643728313,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
2570,2622,260,18,0,0,1406,173,247,210,1150,0,0,1,0,Montane,False,178.0,1.0,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
2571,2883,343,9,331,88,1789,202,227,163,1717,0,0,1,0,Subalpine,False,83.0,1.0,-0.29237170472273716,0.9563047559630353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
2572,2180,33,31,134,54,532,197,155,76,319,0,0,0,1,Foothill,False,220.0,1.0,0.5446390350150271,0.838670567945424,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2573,2116,58,31,192,71,268,225,160,46,433,0,0,0,1,Foothill,False,284.0,1.0,0.8480480961564261,0.5299192642332049,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2574,2067,181,27,30,12,876,217,244,142,335,0,0,0,1,Foothill,False,333.0,1.0,-0.017452406437283637,-0.9998476951563913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2575,2046,101,17,0,0,782,246,214,90,618,0,0,0,1,Foothill,False,354.0,1.0,0.981627183447664,-0.1908089953765448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2576,2041,61,6,0,0,757,225,228,137,648,0,0,0,1,Foothill,False,359.0,1.0,0.8746197071393957,0.4848096202463371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2577,2005,352,14,309,67,570,194,214,158,771,0,0,0,1,Foothill,False,395.0,1.0,-0.13917310096006588,0.9902680687415703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
2578,2063,221,24,258,5,589,184,254,197,977,0,0,0,1,Foothill,False,337.0,1.0,-0.656059028990507,-0.7547095802227721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
2579,3132,150,11,457,-42,1020,235,240,134,1159,1,0,0,0,Subalpine,False,68.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2580,2887,138,25,365,60,912,248,222,87,524,1,0,0,0,Subalpine,False,87.0,1.0,0.6691306063588583,-0.7431448254773941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2581,2828,61,17,30,5,824,232,202,96,228,1,0,0,0,Subalpine,True,28.0,2.0,0.8746197071393957,0.4848096202463371,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
2582,2817,25,10,42,5,735,215,219,140,210,1,0,0,0,Subalpine,True,17.0,2.0,0.42261826174069944,0.9063077870366499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2583,2814,49,10,60,3,706,224,218,127,212,1,0,0,0,Subalpine,True,14.0,2.0,0.754709580222772,0.6560590289905073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2584,2809,72,12,60,3,677,234,216,112,218,1,0,0,0,Subalpine,True,9.0,2.0,0.9510565162951535,0.30901699437494745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2585,2801,89,14,60,-1,648,240,217,104,228,1,0,0,0,Subalpine,True,1.0,2.0,0.9998476951563913,0.0174524064372836,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2586,2776,118,18,108,-20,560,248,221,93,277,1,0,0,0,Montane,True,24.0,2.0,0.8829475928589269,-0.4694715627858909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2587,2767,121,18,127,-26,532,247,223,97,297,1,0,0,0,Montane,True,33.0,2.0,0.8571673007021123,-0.5150380749100543,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2588,2750,120,20,124,-1,474,250,218,87,342,1,0,0,0,Montane,True,50.0,2.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2589,2718,129,25,120,-33,390,251,216,76,417,1,0,0,0,Montane,False,82.0,1.0,0.777145961456971,-0.6293203910498373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2590,2765,231,18,175,39,1894,189,253,198,932,0,0,1,0,Montane,True,35.0,2.0,-0.7771459614569706,-0.6293203910498378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
2591,2971,95,15,30,4,1556,242,217,100,1962,0,0,1,0,Subalpine,False,171.0,1.0,0.9961946980917455,-0.08715574274765824,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2592,2962,96,6,0,0,1528,231,231,133,1989,0,0,1,0,Subalpine,False,162.0,1.0,0.9945218953682733,-0.10452846326765355,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2593,2977,335,11,382,97,1048,196,226,169,938,0,0,1,0,Subalpine,False,177.0,1.0,-0.4226182617406992,0.90630778703665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2594,2169,349,16,90,20,300,189,212,160,497,0,0,0,1,Foothill,False,231.0,1.0,-0.19080899537654467,0.981627183447664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2595,2183,330,25,180,58,552,153,201,182,212,0,0,0,1,Foothill,False,217.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2596,2148,3,22,210,50,384,183,191,139,319,0,0,0,1,Foothill,False,252.0,1.0,0.052335956242943835,0.9986295347545738,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2597,2054,176,7,0,0,895,224,244,154,323,0,0,0,1,Foothill,False,346.0,1.0,0.06975647374412552,-0.9975640502598242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2598,2055,189,9,0,0,918,221,247,160,351,0,0,0,1,Foothill,False,345.0,1.0,-0.15643446504023073,-0.9876883405951378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2599,2062,199,29,0,0,966,197,250,170,408,0,0,0,1,Foothill,False,338.0,1.0,-0.32556815445715676,-0.9455185755993167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2600,2046,98,10,0,0,799,237,225,118,612,0,0,0,1,Foothill,False,354.0,1.0,0.9902680687415704,-0.13917310096006535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2601,2046,3,5,30,0,774,214,231,155,641,0,0,0,1,Foothill,False,354.0,1.0,0.052335956242943835,0.9986295347545738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2602,2046,313,10,42,5,750,194,233,179,671,0,0,0,1,Foothill,False,354.0,1.0,-0.7313537016191703,0.6819983600624986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2603,2152,268,32,212,114,594,121,232,240,495,0,0,0,1,Foothill,False,248.0,1.0,-0.9993908270190958,-0.03489949670250076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2604,2208,335,25,277,174,534,157,198,176,408,0,0,0,1,Foothill,False,192.0,1.0,-0.4226182617406992,0.90630778703665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2605,2205,27,30,300,168,516,191,159,87,379,0,0,0,1,Foothill,False,195.0,1.0,0.45399049973954675,0.8910065241883679,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2606,2059,359,29,153,37,212,163,173,136,258,0,0,0,1,Foothill,False,341.0,1.0,-0.01745240643728356,0.9998476951563913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2607,2038,237,20,295,-19,607,179,253,206,912,0,0,0,1,Foothill,False,362.0,1.0,-0.8386705679454242,-0.544639035015027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
2608,2103,225,20,127,39,564,188,254,197,875,0,0,0,1,Foothill,False,297.0,1.0,-0.7071067811865475,-0.7071067811865477,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2609,2005,122,30,277,102,277,254,200,50,810,0,0,0,1,Foothill,False,395.0,1.0,0.8480480961564261,-0.5299192642332048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2610,2751,234,17,134,25,1891,189,253,198,890,0,0,1,0,Montane,True,49.0,2.0,-0.8090169943749473,-0.5877852522924732,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
2611,2766,229,11,150,30,1936,204,250,182,924,0,0,1,0,Montane,True,34.0,2.0,-0.754709580222772,-0.6560590289905073,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
2612,2973,80,14,30,11,1546,238,213,102,1950,0,0,1,0,Subalpine,False,173.0,1.0,0.984807753012208,0.17364817766693041,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2613,2859,13,19,277,6,789,198,198,133,95,0,0,1,0,Subalpine,False,59.0,1.0,0.224951054343865,0.9743700647852352,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2614,2210,41,26,190,77,541,213,174,82,277,0,0,0,1,Foothill,False,190.0,1.0,0.6560590289905073,0.754709580222772,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2615,2175,353,20,210,52,631,181,200,154,216,0,0,0,1,Foothill,False,225.0,1.0,-0.12186934340514723,0.9925461516413221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2616,2168,43,22,240,61,458,218,186,92,234,0,0,0,1,Foothill,False,232.0,1.0,0.6819983600624985,0.7313537016191705,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
2617,2147,51,24,255,101,323,223,180,78,376,0,0,0,1,Foothill,False,253.0,1.0,0.7771459614569709,0.6293203910498375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2618,2059,128,22,0,0,841,250,220,87,228,0,0,0,1,Foothill,False,341.0,1.0,0.788010753606722,-0.6156614753256583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2619,2055,108,2,0,0,865,221,237,151,256,0,0,0,1,Foothill,False,345.0,1.0,0.9510565162951536,-0.30901699437494734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2620,2058,338,15,0,0,890,187,218,170,285,0,0,0,1,Foothill,False,342.0,1.0,-0.37460659341591235,0.9271838545667873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2621,2062,357,20,30,7,914,184,199,149,313,0,0,0,1,Foothill,False,338.0,1.0,-0.05233595624294437,0.9986295347545738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2622,2056,22,11,30,1,960,213,217,139,371,0,0,0,1,Foothill,False,344.0,1.0,0.374606593415912,0.9271838545667874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2623,2053,135,2,0,0,984,222,238,151,400,0,0,0,1,Foothill,False,347.0,1.0,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2624,2055,198,15,0,0,967,214,252,169,430,0,0,0,1,Foothill,False,345.0,1.0,-0.3090169943749473,-0.9510565162951536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2625,2051,131,18,30,5,841,246,227,102,577,0,0,0,1,Foothill,False,349.0,1.0,0.7547095802227721,-0.6560590289905072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2626,2044,139,5,0,0,816,228,238,144,607,0,0,0,1,Foothill,False,356.0,1.0,0.6560590289905073,-0.754709580222772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2627,2048,284,4,30,2,792,209,240,169,636,0,0,0,1,Foothill,False,352.0,1.0,-0.9702957262759966,0.24192189559966742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2628,2048,297,10,60,2,768,193,237,184,666,0,0,0,1,Foothill,False,352.0,1.0,-0.891006524188368,0.45399049973954664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2629,2078,274,26,127,14,700,142,236,228,618,0,0,0,1,Foothill,False,322.0,1.0,-0.9975640502598243,0.06975647374412522,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2630,2111,267,30,170,32,658,130,235,236,560,0,0,0,1,Foothill,False,289.0,1.0,-0.9986295347545738,-0.052335956242944306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2631,2036,61,29,30,14,319,229,168,52,351,0,0,0,1,Foothill,False,364.0,1.0,0.8746197071393957,0.4848096202463371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
2632,2020,15,23,180,44,510,194,187,123,582,0,0,0,1,Foothill,False,380.0,1.0,0.25881904510252074,0.9659258262890683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2633,2022,340,15,342,-35,631,188,217,168,849,0,0,0,1,Foothill,False,378.0,1.0,-0.3420201433256686,0.9396926207859084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
2634,2114,239,11,127,56,660,200,249,186,949,0,0,0,1,Foothill,False,286.0,1.0,-0.8571673007021121,-0.5150380749100544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
2635,2100,143,27,85,36,661,246,223,86,916,0,0,0,1,Foothill,False,300.0,1.0,0.6018150231520482,-0.7986355100472929,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2636,1939,153,18,134,40,153,239,238,122,800,0,0,0,1,Foothill,False,461.0,1.0,0.45399049973954686,-0.8910065241883678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2637,1936,163,13,120,37,127,232,243,140,816,0,0,0,1,Foothill,False,464.0,1.0,0.2923717047227366,-0.9563047559630355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2638,2833,105,14,90,10,815,243,222,106,285,1,0,0,0,Subalpine,True,33.0,2.0,0.9659258262890683,-0.25881904510252085,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2639,2688,283,13,30,2,1667,185,240,195,735,0,0,1,0,Montane,False,112.0,1.0,-0.9743700647852352,0.22495105434386492,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
2640,2693,283,11,0,0,1693,188,240,192,742,0,0,1,0,Montane,False,107.0,1.0,-0.9743700647852352,0.22495105434386492,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
2641,2743,230,13,108,11,1911,200,251,187,865,0,0,1,0,Montane,False,57.0,1.0,-0.7660444431189779,-0.6427876096865395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
2642,2660,238,26,42,12,1473,163,251,217,1291,0,0,1,0,Montane,False,140.0,1.0,-0.848048096156426,-0.529919264233205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
2643,2184,6,21,153,38,335,190,195,137,446,0,0,0,1,Foothill,False,216.0,1.0,0.10452846326765347,0.9945218953682733,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2644,2141,86,27,240,91,300,247,184,49,390,0,0,0,1,Foothill,False,259.0,1.0,0.9975640502598242,0.06975647374412523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
2645,2085,77,32,150,35,210,240,164,29,474,0,0,0,1,Foothill,False,315.0,1.0,0.9743700647852352,0.22495105434386492,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2646,2170,218,25,0,0,306,185,254,195,446,0,0,0,1,Foothill,False,230.0,1.0,-0.6156614753256582,-0.788010753606722,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2647,2056,56,7,0,0,858,225,226,135,218,0,0,0,1,Foothill,False,344.0,1.0,0.8290375725550417,0.5591929034707468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2648,2062,322,21,30,3,882,162,214,189,247,0,0,0,1,Foothill,False,338.0,1.0,-0.6156614753256582,0.788010753606722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2649,2053,48,11,30,0,983,224,215,123,424,0,0,0,1,Foothill,False,347.0,1.0,0.7431448254773942,0.6691306063588582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2650,2049,180,7,0,0,957,223,244,156,454,0,0,0,1,Foothill,False,351.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2651,2055,164,19,30,1,907,234,242,131,514,0,0,0,1,Foothill,False,345.0,1.0,0.2756373558169992,-0.9612616959383189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2652,2044,270,2,0,0,834,214,239,163,603,0,0,0,1,Foothill,False,356.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2653,2052,307,14,42,0,787,180,231,190,663,0,0,0,1,Foothill,False,348.0,1.0,-0.798635510047293,0.6018150231520479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2654,2036,34,20,331,74,658,213,193,109,726,0,0,0,1,Foothill,False,364.0,1.0,0.5591929034707469,0.8290375725550417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2655,2035,353,20,365,-22,660,181,200,154,815,0,0,0,1,Foothill,False,365.0,1.0,-0.12186934340514723,0.9925461516413221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2656,1929,172,16,90,30,108,229,246,143,787,0,0,0,1,Foothill,False,471.0,1.0,0.13917310096006533,-0.9902680687415704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2657,3010,124,27,485,233,888,253,209,65,949,1,0,0,0,Subalpine,False,190.0,1.0,0.8290375725550417,-0.5591929034707467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2658,2858,177,10,192,29,810,225,246,153,384,1,0,0,0,Subalpine,False,58.0,1.0,0.05233595624294381,-0.9986295347545738,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2659,2803,139,22,134,-19,693,247,227,96,301,1,0,0,0,Subalpine,True,3.0,2.0,0.6560590289905073,-0.754709580222772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2660,2775,135,26,153,-35,603,250,219,81,323,1,0,0,0,Montane,True,25.0,2.0,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2661,2685,134,26,108,37,365,250,218,79,469,1,0,0,0,Montane,False,115.0,1.0,0.7193398003386511,-0.6946583704589974,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
2662,2660,76,14,0,0,1364,237,212,104,731,0,0,1,0,Montane,False,140.0,1.0,0.9702957262759965,0.24192189559966767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
2663,2706,286,10,0,0,1760,193,240,186,731,0,0,1,0,Montane,False,94.0,1.0,-0.9612616959383188,0.2756373558169994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
2664,2740,263,8,67,8,1910,201,244,182,824,0,0,1,0,Montane,False,60.0,1.0,-0.9925461516413221,-0.12186934340514717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
2665,2871,49,13,192,18,742,225,211,118,95,0,0,1,0,Subalpine,False,71.0,1.0,0.754709580222772,0.6560590289905073,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2666,2215,331,26,270,92,636,149,197,182,134,0,0,0,1,Foothill,False,185.0,1.0,-0.4848096202463369,0.8746197071393959,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2667,2188,27,16,295,67,525,212,205,126,170,0,0,0,1,Foothill,False,212.0,1.0,0.45399049973954675,0.8910065241883679,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2668,2070,87,25,120,20,180,247,190,57,495,0,0,0,1,Foothill,False,330.0,1.0,0.9986295347545738,0.052335956242943966,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2669,2067,103,21,0,0,853,250,208,76,182,0,0,0,1,Foothill,False,333.0,1.0,0.9743700647852352,-0.22495105434386503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2670,2062,304,7,0,0,876,201,237,175,212,0,0,0,1,Foothill,False,338.0,1.0,-0.8290375725550416,0.559192903470747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2671,2054,40,20,30,5,973,217,192,101,451,0,0,0,1,Foothill,False,346.0,1.0,0.6427876096865393,0.766044443118978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2672,2047,50,8,0,0,949,224,223,134,481,0,0,0,1,Foothill,False,353.0,1.0,0.766044443118978,0.6427876096865394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2673,2047,101,5,30,1,900,228,233,139,541,0,0,0,1,Foothill,False,353.0,1.0,0.981627183447664,-0.1908089953765448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2674,2045,45,2,30,1,876,220,234,151,571,0,0,0,1,Foothill,False,355.0,1.0,0.7071067811865476,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2675,2045,308,8,0,0,853,197,235,178,601,0,0,0,1,Foothill,False,355.0,1.0,-0.7880107536067218,0.6156614753256585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2676,2052,307,15,0,0,830,178,230,192,631,0,0,0,1,Foothill,False,348.0,1.0,-0.798635510047293,0.6018150231520479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2677,2059,311,17,30,7,807,170,225,194,661,0,0,0,1,Foothill,False,341.0,1.0,-0.7547095802227722,0.656059028990507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
